id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag
23802,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Black Leather Formal Shoes,Mixed,CLTH-023802
48533,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Wrangler Women Black Canvas Handbag,Leather,CLTH-048533
9614,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bwd Plaids Blue Shirts,Cotton,CLTH-009614
38644,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Jdi City T-Shirt,Cotton,CLTH-038644
4937,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Gini and Jony Boy's Kaden Grey Blue Kidswear,Cotton,CLTH-004937
10812,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Men Wales Slim Hb Brown Shirts,Cotton,CLTH-010812
59673,Women,Apparel,Topwear,Lehenga Choli,Red,Fall,2012.0,Ethnic,FNF Red Bridal Collection Lehenga Choli,Mixed,CLTH-059673
6238,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Men's United Colors Flock Grey T-shirt,Cotton,CLTH-006238
30871,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,Cotton,CLTH-030871
22588,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Nike Women Printed Grey T-shirt,Cotton,CLTH-022588
26914,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,Cotton,CLTH-026914
18627,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Striped Full Zip Red Sweaters,Wool,CLTH-018627
54508,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Leather,CLTH-054508
48157,Women,Accessories,Wallets,Wallets,Rose,Winter,2016.0,Casual,Fossil Women Salmon pink Wallet,Mixed,CLTH-048157
9270,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Indigo Nation Men Maroon Shirt,Cotton,CLTH-009270
50994,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Smooth Bra,Mixed,CLTH-050994
51846,Women,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Bwitch Women Grey Brief,Mixed,CLTH-051846
49085,Women,Personal Care,Nails,Nail Polish,Metallic,Spring,2017.0,Casual,Deborah Shine Tech Nail Polish 18,Mixed,CLTH-049085
26128,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt,Cotton,CLTH-026128
11598,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas,Cotton,CLTH-011598
15904,Men,Apparel,Innerwear,Briefs,Maroon,Summer,2016.0,Casual,Facit Men Maroon Comfort Briefs,Mixed,CLTH-015904
38220,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Plastic,CLTH-038220
45648,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men Basic Brief 1 White Briefs,Mixed,CLTH-045648
59217,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Titan Men Brown Watch,Metal,CLTH-059217
21903,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,Cotton,CLTH-021903
59819,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,Cotton,CLTH-059819
32528,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Tonino Lamborghini Men Mitico Deo,Mixed,CLTH-032528
10678,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Super stylish White Tops,Cotton,CLTH-010678
37866,Unisex,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Hidekraft Unisex Brown Business Organiser,Mixed,CLTH-037866
38012,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Men Blue Dial Watch,Metal,CLTH-038012
40108,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Pants,Polyester,CLTH-040108
59025,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Pumps,Mixed,CLTH-059025
57983,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Latin Quarters Women Black & White Top,Cotton,CLTH-057983
40934,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and JonyBoys Around the World White Shirts,Cotton,CLTH-040934
23668,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Spykar Men Black Sweaters,Wool,CLTH-023668
28280,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Women Black Sunglasses,Plastic,CLTH-028280
12913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Mandarin Collar White Shirts,Cotton,CLTH-012913
29352,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Probase Men Navy Blue Printed T-shirt,Cotton,CLTH-029352
48365,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Shirt,Cotton,CLTH-048365
9042,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Moles Brown Formal Shoes,Mixed,CLTH-009042
18415,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Skechers Men USA Brown Shoe,Mixed,CLTH-018415
6836,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,2011.0,,Timberland Unisex Balm Proofer Shoe Accessories,Mixed,CLTH-006836
8190,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lakota Black Shirts,Cotton,CLTH-008190
3578,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Black Cherokee Sports Sandals,Mixed,CLTH-003578
33267,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts,Polyester,CLTH-033267
25302,Women,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Lino Perros Women Leather Red Wallet,Mixed,CLTH-025302
20670,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011.0,Casual,Classic Polo Men Striped Turquoise Blue Tshirt,Cotton,CLTH-020670
53382,Women,Footwear,Shoes,Heels,Grey,Summer,2012.0,Casual,Puma Women Grey Sandals,Mixed,CLTH-053382
5012,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Peggy Pink Kidswear,Cotton,CLTH-005012
36715,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Bulgari Women Omnia Perfume,Mixed,CLTH-036715
22127,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Provogue Men Brown Formal Shoes,Mixed,CLTH-022127
16312,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Stripes Navy Blue Shirt,Cotton,CLTH-016312
46462,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver Chronograph Watch,Metal,CLTH-046462
7745,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Polo Stripes Two Purple Black White T-shirt,Cotton,CLTH-007745
55849,Women,Personal Care,Nails,Nail Polish,Green,Spring,2017.0,Casual,Colorbar Magical Green Nail Lacquer 040,Mixed,CLTH-055849
6697,Men,Accessories,Socks,Socks,White,Summer,2011.0,Sports,Nike Men's New Elit White Orange Grey Socks,Mixed,CLTH-006697
34042,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and JonyBoys Check Red Shirt,Cotton,CLTH-034042
50507,Men,Apparel,Innerwear,Briefs,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Briefs,Mixed,CLTH-050507
26587,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Sports,Puma Men Vibrant VI Black Sports Shoes,Mixed,CLTH-026587
55075,Women,Personal Care,Eyes,Kajal and Eyeliner,Copper,Spring,2017.0,Casual,Lakme Glide On Warm Copper Eye Color,Mixed,CLTH-055075
18288,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Vanhi Green Kurta,Cotton,CLTH-018288
27455,Women,Apparel,Innerwear,Bra,Nude,Winter,2015.0,Casual,Jockey Nude-Coloured Full-Coverage Bra 1616,Mixed,CLTH-027455
2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,ADIDAS Men Stripe Purple T-shirt,Cotton,CLTH-002237
46650,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,2017.0,Casual,Rasasi Women Deserve Deo,Mixed,CLTH-046650
7577,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Cruiser Black T-shirt,Cotton,CLTH-007577
19954,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Sweater,Wool,CLTH-019954
22315,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Wildcraft Men Light Quilt Black Jacket,Polyester,CLTH-022315
16120,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,Numero Uno Men Casual White Slipper,Leather,CLTH-016120
50735,Men,Footwear,Sandal,Sandals,Tan,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Leather,CLTH-050735
34270,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta,Mixed,CLTH-034270
18886,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Simona Purple Shirt,Cotton,CLTH-018886
55247,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Face Magic Natural Pearl Daily Wear Souffle,Mixed,CLTH-055247
12580,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt,Cotton,CLTH-012580
19168,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Printed T-shirt,Cotton,CLTH-019168
49618,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Bronze Heels,Mixed,CLTH-049618
31702,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Mixed,CLTH-031702
2005,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Mens Black T-shirt,Cotton,CLTH-002005
43322,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,Cotton,CLTH-043322
13452,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Check Green Shirts,Cotton,CLTH-013452
54395,Women,Accessories,Wallets,Wallets,Olive,Fall,2012.0,Casual,Baggit Women Olive Wallet,Mixed,CLTH-054395
27667,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown & White Bag,Leather,CLTH-027667
57510,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Provogue Men Black Casual Shoes,Mixed,CLTH-057510
33055,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Check Shirt,Cotton,CLTH-033055
32187,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,ADIDAS Men Raggmo Grey Flip Flops,Rubber,CLTH-032187
41475,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Formal Shoes,Mixed,CLTH-041475
11305,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans,Denim,CLTH-011305
25130,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Gems Black Clutch,Mixed,CLTH-025130
44107,Men,Personal Care,Fragrance,Fragrance Gift Set,Silver,Spring,2017.0,Casual,BOSS Men Boss Bottled Fragrance Gift Set,Mixed,CLTH-044107
5220,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Corporate Backpack,Canvas,CLTH-005220
14677,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Shirt,Cotton,CLTH-014677
33869,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Citizen Men Sliver Dial Chronograph Watch,Metal,CLTH-033869
52062,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red T-shirt,Cotton,CLTH-052062
21590,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2011.0,Sports,Tribord Men Solid Brown Short,Polyester,CLTH-021590
36527,Women,Accessories,Belts,Belts,Cream,Summer,2012.0,Casual,United Colors of Benetton Women Cream Belt,Leather,CLTH-036527
50351,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Aurelia Women Beige Kurta,Cotton,CLTH-050351
17496,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011.0,Casual,Classic Polo Men Stripes Mustard Polo T-Shirt,Cotton,CLTH-017496
34614,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Hanes Men ComfortSoft Pack of 2 Waistband Hip Briefs,Mixed,CLTH-034614
7113,Unisex,Accessories,Bags,Rucksacks,Green,Winter,2015.0,Travel,Wildcraft Unisex Green & Grey Rucksack,Mixed,CLTH-007113
22771,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,BIBA Women Printed Blue Kurta,Cotton,CLTH-022771
29399,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Genesis Men Grey Trousers,Denim,CLTH-029399
16544,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,Cotton,CLTH-016544
8967,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III SF NM Black Sports Shoes,Synthetic,CLTH-008967
9089,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Converse Unisex Ct AsAll Star 08 Hi Black Casual Shoes,Mixed,CLTH-009089
13036,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Inc 5 Women Casual Beige Wedges,Mixed,CLTH-013036
27203,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Doodle Kids Boy  Blue Jeans,Denim,CLTH-027203
55623,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes,Mixed,CLTH-055623
42694,Women,Footwear,Shoes,Flats,Brown,Spring,2013.0,Casual,Rocia Women Brown Sandals,Mixed,CLTH-042694
41011,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Pack Of Two White T-shirt,Cotton,CLTH-041011
11761,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Lee Women Solid Green Tshirts,Cotton,CLTH-011761
57174,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Elle Women Dark Pink T-shirt,Cotton,CLTH-057174
58900,Men,Accessories,Ties,Ties,Black,Summer,2017.0,Casual,Hakashi Men Black Silk Tie,Mixed,CLTH-058900
33431,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Pinto Checksy Green Sling Bag,Leather,CLTH-033431
39937,Men,Accessories,Bags,Laptop Bag,Black,Summer,2014.0,Casual,Tortoise Men Black Leather Laptop Bag,Mixed,CLTH-039937
52406,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015.0,Casual,Red Rose Women Red Nightdress,Mixed,CLTH-052406
4796,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,ADIDAS Men's Ess Steel Short,Polyester,CLTH-004796
36143,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Free 4.0 V2 Grey Sports Shoes,Synthetic,CLTH-036143
44563,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,Leather,CLTH-044563
57948,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Casual Shoes,Mixed,CLTH-057948
20026,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Striped White Shirt,Cotton,CLTH-020026
56294,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Biara Women Rose  Bra,Mixed,CLTH-056294
11553,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurtas,Cotton,CLTH-011553
25766,Men,Apparel,Topwear,Suspenders,Maroon,Summer,2012.0,Formal,Lino Perros Men Maroon Suspenders,Mixed,CLTH-025766
39339,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Black Flow Verve Sports Shoes,Synthetic,CLTH-039339
33603,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Wallet,Mixed,CLTH-033603
10481,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,Cotton,CLTH-010481
57346,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Amante White Bra-BGEC01,Mixed,CLTH-057346
36371,Men,Accessories,Ties,Ties,Cream,Summer,2012.0,Formal,Reid & Taylor Men Cream Tie,Mixed,CLTH-036371
45683,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,Tous Women Touch Perfume,Mixed,CLTH-045683
52634,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Mod'acc Women Brown Handbag,Leather,CLTH-052634
20214,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Wrangler Women American Blue Sweatshirt,Polyester,CLTH-020214
14021,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Solid Black Shorts,Polyester,CLTH-014021
44751,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Globalite Men Brown Tracker Shoes,Mixed,CLTH-044751
5476,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's Air Max Moto White Shoe,Synthetic,CLTH-005476
34426,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Face Yellow T-shirt,Cotton,CLTH-034426
50163,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Mixed,CLTH-050163
23491,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Black Turf Sports Shoes,Synthetic,CLTH-023491
28079,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Black Y Front Briefs 2007,Mixed,CLTH-028079
49872,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Dial Analog Watch,Metal,CLTH-049872
22543,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Lotto Men Sprint  Black Sports Shoes,Synthetic,CLTH-022543
16776,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,ADIDAS Originals Unisex White Dial Watch ADH2539,Metal,CLTH-016776
31968,Men,Footwear,Shoes,Sports Shoes,White,Fall,2014.0,Sports,Nike White Egoli Fg     Football  Sports Shoes,Synthetic,CLTH-031968
46006,Women,Apparel,Saree,Sarees,Magenta,Summer,2012.0,Ethnic,Fabindia Magenta & Orange Striped Saree Mangalgiri Saree,Mixed,CLTH-046006
7321,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Brown Shoe,Mixed,CLTH-007321
13204,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ASICS Men Gel Pulse III Running Black Sports Shoes,Synthetic,CLTH-013204
30086,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Ed Hardy Women Silver Dial Watch,Metal,CLTH-030086
2653,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Leather Office Grey Bag,Leather,CLTH-002653
28845,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Proline Men Yellow Polo T-shirt,Cotton,CLTH-028845
43574,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top,Cotton,CLTH-043574
29997,Women,Accessories,Watches,Watches,Bronze,Winter,2016.0,Casual,Aspen Women White Dial Watch AP1504,Metal,CLTH-029997
31154,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys White T-shirt,Cotton,CLTH-031154
8369,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,Cotton,CLTH-008369
3781,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Status Quo Men's Beach Corn Silk T-shirt,Cotton,CLTH-003781
9841,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men White Polo T-Shirts,Cotton,CLTH-009841
17462,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-Shock Men Black Analogue & Digital Watch GA-100-1A1DR G270,Metal,CLTH-017462
6035,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Pleat White T-shirt,Cotton,CLTH-006035
47312,Women,Accessories,Bags,Backpacks,Brown,Summer,2012.0,Casual,Backpackgit Women Brown Backpack,Canvas,CLTH-047312
8993,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Basket II Clean White Sports Shoes,Synthetic,CLTH-008993
2495,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men's Casual White Black Stripe Shoe,Mixed,CLTH-002495
30240,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Mixed,CLTH-030240
54705,Women,Apparel,Apparel Set,Kurta Sets,Navy Blue,Fall,2012.0,Ethnic,Shree Women Navy & Beige Salwar Suit with Dupatta,Mixed,CLTH-054705
6809,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men's Earthkeeper Burnsh Brown Boots,Mixed,CLTH-006809
26325,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Phantom White Sports Shoes,Synthetic,CLTH-026325
12110,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtis,Mixed,CLTH-012110
42660,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Kurta,Cotton,CLTH-042660
49288,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Pack of 5 Socks,Mixed,CLTH-049288
3547,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Lifestyle Black Shoe,Mixed,CLTH-003547
59826,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,Cotton,CLTH-059826
32517,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,Leather,CLTH-032517
56052,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Extra Durable Lava Lip Color 020,Mixed,CLTH-056052
24472,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Adi Mesh Flip Flops,Rubber,CLTH-024472
57180,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Denim Tunic,Mixed,CLTH-057180
10647,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Girl Little Princess Pink Tops,Cotton,CLTH-010647
37859,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Women Black Wallet,Mixed,CLTH-037859
40137,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Around The World Grey T-shirt,Cotton,CLTH-040137
15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Solid Navy Blue Shorts,Polyester,CLTH-015335
4762,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Stripe Polo Green Grey Yellow T-shirt,Cotton,CLTH-004762
37065,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Lino Perros Women Red Belt,Leather,CLTH-037065
38811,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue & Black Tops,Cotton,CLTH-038811
53520,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Full-Coverage Lace Bra BGBR11,Mixed,CLTH-053520
56260,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016.0,Casual,SDL by Sweet Dreams Men Black Pyjama Set,Mixed,CLTH-056260
25792,Men,Apparel,Topwear,Suspenders,Cream,Summer,2012.0,Formal,Arrow Men Cream Suspenders,Mixed,CLTH-025792
40305,Unisex,Footwear,Sandal,Sandals,Brown,Winter,2013.0,Casual,Warner Bros Kids Unisex Brown sandals,Leather,CLTH-040305
10475,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Flying Machine Men FS Solid Brown Shirts,Cotton,CLTH-010475
36385,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Reid & Taylor Men Beige Socks,Mixed,CLTH-036385
4550,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Mai White Shoe,Synthetic,CLTH-004550
45677,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Tabac Men Original Edc Natural Spray Perfumes,Mixed,CLTH-045677
59228,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Women Gold Watch,Metal,CLTH-059228
15107,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Ethnic,Mother Earth Women Printed Beige Tops,Cotton,CLTH-015107
37257,Men,Footwear,Shoes,Casual Shoes,Burgundy,Summer,2012.0,Casual,United Colors of Benetton Men Burgundy Shoes,Mixed,CLTH-037257
5482,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Press Sports Shoe,Synthetic,CLTH-005482
6207,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's Sheild White T-shirt,Cotton,CLTH-006207
47120,Boys,Footwear,Sandal,Sandals,Red,Winter,2012.0,Casual,Marvel Boys Red and Black Sandals,Leather,CLTH-047120
17650,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Converse Unisex Casual Black Slipper,Rubber,CLTH-017650
48954,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,Mixed,CLTH-048954
23465,Men,Accessories,Scarves,Scarves,Navy Blue,Winter,2015.0,Casual,Lino Perros Men Navy Blue Check Scarf,Mixed,CLTH-023465
49886,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Unisex White Dial Analog Watch,Metal,CLTH-049886
